"name","kingdom","phylum","class","order","family","genus","species"
"Chrysiptera_biocellata","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Chrysiptera","Chrysiptera biocellata"
"Chrysiptera_bleekeri","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Chrysiptera","Chrysiptera bleekeri"
"Chrysiptera_brownriggii","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Chrysiptera","Chrysiptera brownriggii"
"Chrysiptera_caesifrons","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Chrysiptera","Chrysiptera caesifrons"
"Chrysiptera_cyanea","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Chrysiptera","Chrysiptera cyanea"
"Chrysiptera_flavipinnis","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Chrysiptera","Chrysiptera flavipinnis"
"Chrysiptera_galba","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Chrysiptera","Chrysiptera galba"
"Chrysiptera_glauca","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Chrysiptera","Chrysiptera glauca"
"Chrysiptera_hemicyanea","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Chrysiptera","Chrysiptera hemicyanea"
"Chrysiptera_notialis","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Chrysiptera","Chrysiptera notialis"
"Chrysiptera_oxycephala","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Chrysiptera","Chrysiptera oxycephala"
"Chrysiptera_parasema","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Chrysiptera","Chrysiptera parasema"
"Chrysiptera_rapanui","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Chrysiptera","Chrysiptera rapanui"
"Chrysiptera_rex","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Chrysiptera","Chrysiptera rex"
"Chrysiptera_rollandi","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Chrysiptera","Chrysiptera rollandi"
"Chrysiptera_springeri","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Chrysiptera","Chrysiptera springeri"
"Chrysiptera_starcki","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Chrysiptera","Chrysiptera starcki"
"Chrysiptera_talboti","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Chrysiptera","Chrysiptera talboti"
"Chrysiptera_taupou","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Chrysiptera","Chrysiptera taupou"
"Chrysiptera_traceyi","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Chrysiptera","Chrysiptera traceyi"
"Chrysiptera_tricincta","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Chrysiptera","Chrysiptera tricincta"
"Chrysiptera_unimaculata","Animalia","Chordata","Actinopterygii","Perciformes","Pomacentridae","Chrysiptera","Chrysiptera unimaculata"
"Chrysoblephus_cristiceps","Animalia","Chordata","Actinopterygii","Perciformes","Sparidae","Chrysoblephus","Chrysoblephus cristiceps"
"Chrysoblephus_gibbiceps","Animalia","Chordata","Actinopterygii","Perciformes","Sparidae","Chrysoblephus","Chrysoblephus gibbiceps"
"Chrysoblephus_laticeps","Animalia","Chordata","Actinopterygii","Perciformes","Sparidae","Chrysoblephus","Chrysoblephus laticeps"
"Cirrhilabrus_cyanopleura","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Cirrhilabrus","Cirrhilabrus cyanopleura"
"Cirrhilabrus_exquisitus","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Cirrhilabrus","Cirrhilabrus exquisitus"
"Cirrhilabrus_flavidorsalis","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Cirrhilabrus","Cirrhilabrus flavidorsalis"
"Cirrhilabrus_katherinae","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Cirrhilabrus","Cirrhilabrus katherinae"
"Cirrhilabrus_laboutei","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Cirrhilabrus","Cirrhilabrus laboutei"
"Cirrhilabrus_lineatus","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Cirrhilabrus","Cirrhilabrus lineatus"
"Cirrhilabrus_punctatus","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Cirrhilabrus","Cirrhilabrus punctatus"
"Cirrhilabrus_randalli","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Cirrhilabrus","Cirrhilabrus randalli"
"Cirrhilabrus_scottorum","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Cirrhilabrus","Cirrhilabrus scottorum"
"Cirrhilabrus_solorensis","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Cirrhilabrus","Cirrhilabrus solorensis"
"Cirrhilabrus_temminckii","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Cirrhilabrus","Cirrhilabrus temminckii"
"Cirrhilabrus_walindi","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Cirrhilabrus","Cirrhilabrus walindi"
"Cirrhitichthys_aprinus","Animalia","Chordata","Actinopterygii","Perciformes","Cirrhitidae","Cirrhitichthys","Cirrhitichthys aprinus"
"Cirrhitichthys_falco","Animalia","Chordata","Actinopterygii","Perciformes","Cirrhitidae","Cirrhitichthys","Cirrhitichthys falco"
"Cirrhitichthys_oxycephalus","Animalia","Chordata","Actinopterygii","Perciformes","Cirrhitidae","Cirrhitichthys","Cirrhitichthys oxycephalus"
"Cirrhitops_fasciatus","Animalia","Chordata","Actinopterygii","Perciformes","Cirrhitidae","Cirrhitops","Cirrhitops fasciatus"
"Cirrhitops_hubbardi","Animalia","Chordata","Actinopterygii","Perciformes","Cirrhitidae","Cirrhitops","Cirrhitops hubbardi"
"Cirrhitus_pinnulatus","Animalia","Chordata","Actinopterygii","Perciformes","Cirrhitidae","Cirrhitus","Cirrhitus pinnulatus"
"Cirrhitus_rivulatus","Animalia","Chordata","Actinopterygii","Perciformes","Cirrhitidae","Cirrhitus","Cirrhitus rivulatus"
"Cirripectes_alboapicalis","Animalia","Chordata","Actinopterygii","Perciformes","Blenniidae","Cirripectes","Cirripectes alboapicalis"
"Cirripectes_alleni","Animalia","Chordata","Actinopterygii","Perciformes","Blenniidae","Cirripectes","Cirripectes alleni"
"Cirripectes_auritus","Animalia","Chordata","Actinopterygii","Perciformes","Blenniidae","Cirripectes","Cirripectes auritus"
"Cirripectes_castaneus","Animalia","Chordata","Actinopterygii","Perciformes","Blenniidae","Cirripectes","Cirripectes castaneus"
"Cirripectes_chelomatus","Animalia","Chordata","Actinopterygii","Perciformes","Blenniidae","Cirripectes","Cirripectes chelomatus"
"Cirripectes_filamentosus","Animalia","Chordata","Actinopterygii","Perciformes","Blenniidae","Cirripectes","Cirripectes filamentosus"
"Cirripectes_fuscoguttatus","Animalia","Chordata","Actinopterygii","Perciformes","Blenniidae","Cirripectes","Cirripectes fuscoguttatus"
"Cirripectes_hutchinsi","Animalia","Chordata","Actinopterygii","Perciformes","Blenniidae","Cirripectes","Cirripectes hutchinsi"
"Cirripectes_polyzona","Animalia","Chordata","Actinopterygii","Perciformes","Blenniidae","Cirripectes","Cirripectes polyzona"
"Cirripectes_springeri","Animalia","Chordata","Actinopterygii","Perciformes","Blenniidae","Cirripectes","Cirripectes springeri"
"Cirripectes_stigmaticus","Animalia","Chordata","Actinopterygii","Perciformes","Blenniidae","Cirripectes","Cirripectes stigmaticus"
"Cirripectes_vanderbilti","Animalia","Chordata","Actinopterygii","Perciformes","Blenniidae","Cirripectes","Cirripectes vanderbilti"
"Cirripectes_variolosus","Animalia","Chordata","Actinopterygii","Perciformes","Blenniidae","Cirripectes","Cirripectes variolosus"
"Cleidopus_gloriamaris","Animalia","Chordata","Actinopterygii","Beryciformes","Monocentridae","Cleidopus","Cleidopus gloriamaris"
"Clepticus_parrae","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Clepticus","Clepticus parrae"
"Clinus_latipennis","Animalia","Chordata","Actinopterygii","Perciformes","Clinidae","Clinus","Clinus latipennis"
"Clinus_superciliosus","Animalia","Chordata","Actinopterygii","Perciformes","Clinidae","Clinus","Clinus superciliosus"
"Clinus_venustris","Animalia","Chordata","Actinopterygii","Perciformes","Clinidae","Clinus","Clinus venustris"
"Cnidoglanis_macrocephalus","Animalia","Chordata","Actinopterygii","Siluriformes","Plotosidae","Cnidoglanis","Cnidoglanis macrocephalus"
"Cochleoceps_bicolor","Animalia","Chordata","Actinopterygii","Gobiesociformes","Gobiesocidae","Cochleoceps","Cochleoceps bicolor"
"Cochleoceps_orientalis","Animalia","Chordata","Actinopterygii","Gobiesociformes","Gobiesocidae","Cochleoceps","Cochleoceps orientalis"
"Conger_verreauxi","Animalia","Chordata","Actinopterygii","Anguilliformes","Congridae","Conger","Conger verreauxi"
"Congiopodus_peruvianus","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Congiopodidae","Congiopodus","Congiopodus peruvianus"
"Conniella_apterygia","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Conniella","Conniella apterygia"
"Coradion_altivelis","Animalia","Chordata","Actinopterygii","Perciformes","Chaetodontidae","Coradion","Coradion altivelis"
"Coradion_chrysozonus","Animalia","Chordata","Actinopterygii","Perciformes","Chaetodontidae","Coradion","Coradion chrysozonus"
"Coris_auricularis","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Coris","Coris auricularis"
"Coris_aurilineata","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Coris","Coris aurilineata"
"Coris_aygula","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Coris","Coris aygula"
"Coris_batuensis","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Coris","Coris batuensis"
"Coris_bulbifrons","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Coris","Coris bulbifrons"
"Coris_caudimacula","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Coris","Coris caudimacula"
"Coris_centralis","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Coris","Coris centralis"
"Coris_cuvieri","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Coris","Coris cuvieri"
"Coris_debueni","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Coris","Coris debueni"
"Coris_dorsomacula","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Coris","Coris dorsomacula"
"Coris_formosa","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Coris","Coris formosa"
"Coris_gaimard","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Coris","Coris gaimard"
"Coris_hewetti","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Coris","Coris hewetti"
"Coris_julis","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Coris","Coris julis"
"Coris_picta","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Coris","Coris picta"
"Coris_pictoides","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Coris","Coris pictoides"
"Coris_roseoviridis","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Coris","Coris roseoviridis"
"Coris_sandeyeri","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Coris","Coris sandeyeri"
"Coris_venusta","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Coris","Coris venusta"
"Coryphopterus_alloides","Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Coryphopterus","Coryphopterus alloides"
"Coryphopterus_dicrus","Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Coryphopterus","Coryphopterus dicrus"
"Coryphopterus_eidolon","Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Coryphopterus","Coryphopterus eidolon"
"Coryphopterus_glaucofraenum","Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Coryphopterus","Coryphopterus glaucofraenum"
"Coryphopterus_hyalinus","Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Coryphopterus","Coryphopterus hyalinus"
"Coryphopterus_lipernes","Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Coryphopterus","Coryphopterus lipernes"
"Coryphopterus_personatus","Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Coryphopterus","Coryphopterus personatus"
"Coryphopterus_thrix","Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Coryphopterus","Coryphopterus thrix"
"Coryphopterus_tortugae","Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Coryphopterus","Coryphopterus tortugae"
"Coryphopterus_urospilus","Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Coryphopterus","Coryphopterus urospilus"
"Cratinus_agassizii","Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Cratinus","Cratinus agassizii"
"Cremnochorites_capensis","Animalia","Chordata","Actinopterygii","Perciformes","Tripterygiidae","Cremnochorites","Cremnochorites capensis"
"Crenimugil_crenilabis","Animalia","Chordata","Actinopterygii","Mugiliformes","Mugilidae","Crenimugil","Crenimugil crenilabis"
"Cristiceps_aurantiacus","Animalia","Chordata","Actinopterygii","Perciformes","Clinidae","Cristiceps","Cristiceps aurantiacus"
"Crocodilichthys_gracilis","Animalia","Chordata","Actinopterygii","Perciformes","Tripterygiidae","Crocodilichthys","Crocodilichthys gracilis"
"Cromileptes_altivelis","Animalia","Chordata","Actinopterygii","Perciformes","Serranidae","Cromileptes","Cromileptes altivelis"
"Crossosalarias_macrospilus","Animalia","Chordata","Actinopterygii","Perciformes","Blenniidae","Crossosalarias","Crossosalarias macrospilus"
"Cryptichthys_jojettae","Animalia","Chordata","Actinopterygii","Perciformes","Tripterygiidae","Cryptichthys","Cryptichthys jojettae"
"Cryptocentrus_caeruleomaculatus","Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Cryptocentrus","Cryptocentrus caeruleomaculatus"
"Cryptocentrus_caeruleopunctatus","Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Cryptocentrus","Cryptocentrus caeruleopunctatus"
"Cryptocentrus_cryptocentrus","Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Cryptocentrus","Cryptocentrus cryptocentrus"
"Cryptocentrus_fasciatus","Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Cryptocentrus","Cryptocentrus fasciatus"
"Cryptocentrus_strigilliceps","Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Cryptocentrus","Cryptocentrus strigilliceps"
"Ctenochaetus_binotatus","Animalia","Chordata","Actinopterygii","Perciformes","Acanthuridae","Ctenochaetus","Ctenochaetus binotatus"
"Ctenochaetus_cyanocheilus","Animalia","Chordata","Actinopterygii","Perciformes","Acanthuridae","Ctenochaetus","Ctenochaetus cyanocheilus"
"Ctenochaetus_flavicauda","Animalia","Chordata","Actinopterygii","Perciformes","Acanthuridae","Ctenochaetus","Ctenochaetus flavicauda"
"Ctenochaetus_hawaiiensis","Animalia","Chordata","Actinopterygii","Perciformes","Acanthuridae","Ctenochaetus","Ctenochaetus hawaiiensis"
"Ctenochaetus_marginatus","Animalia","Chordata","Actinopterygii","Perciformes","Acanthuridae","Ctenochaetus","Ctenochaetus marginatus"
"Ctenochaetus_striatus","Animalia","Chordata","Actinopterygii","Perciformes","Acanthuridae","Ctenochaetus","Ctenochaetus striatus"
"Ctenochaetus_tominiensis","Animalia","Chordata","Actinopterygii","Perciformes","Acanthuridae","Ctenochaetus","Ctenochaetus tominiensis"
"Ctenochaetus_truncatus","Animalia","Chordata","Actinopterygii","Perciformes","Acanthuridae","Ctenochaetus","Ctenochaetus truncatus"
"Ctenogobiops_aurocingulus","Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Ctenogobiops","Ctenogobiops aurocingulus"
"Ctenogobiops_crocineus","Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Ctenogobiops","Ctenogobiops crocineus"
"Ctenogobiops_feroculus","Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Ctenogobiops","Ctenogobiops feroculus"
"Ctenogobiops_maculosus","Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Ctenogobiops","Ctenogobiops maculosus"
"Ctenogobiops_mitodes","Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Ctenogobiops","Ctenogobiops mitodes"
"Ctenogobiops_pomastictus","Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Ctenogobiops","Ctenogobiops pomastictus"
"Ctenogobiops_tangaroai","Animalia","Chordata","Actinopterygii","Perciformes","Gobiidae","Ctenogobiops","Ctenogobiops tangaroai"
"Ctenolabrus_rupestris","Animalia","Chordata","Actinopterygii","Perciformes","Labridae","Ctenolabrus","Ctenolabrus rupestris"
"Cybiosarda_elegans","Animalia","Chordata","Actinopterygii","Perciformes","Scombridae","Cybiosarda","Cybiosarda elegans"
"Cyclichthys_orbicularis","Animalia","Chordata","Actinopterygii","Tetraodontiformes","Diodontidae","Cyclichthys","Cyclichthys orbicularis"
"Cymatoceps_nasutus","Animalia","Chordata","Actinopterygii","Perciformes","Sparidae","Cymatoceps","Cymatoceps nasutus"
"Cymatogaster_aggregata","Animalia","Chordata","Actinopterygii","Perciformes","Embiotocidae","Cymatogaster","Cymatogaster aggregata"
"Cymbacephalus_beauforti","Animalia","Chordata","Actinopterygii","Scorpaeniformes","Platycephalidae","Cymbacephalus","Cymbacephalus beauforti"
"Cypho_purpurascens","Animalia","Chordata","Actinopterygii","Perciformes","Pseudochromidae","Cypho","Cypho purpurascens"
"Cypho_zaps","Animalia","Chordata","Actinopterygii","Perciformes","Pseudochromidae","Cypho","Cypho zaps"
"Cyprinocirrhites_polyactis","Animalia","Chordata","Actinopterygii","Perciformes","Cirrhitidae","Cyprinocirrhites","Cyprinocirrhites polyactis"
"Dactylophora_nigricans","Animalia","Chordata","Actinopterygii","Perciformes","Cheilodactylidae","Dactylophora","Dactylophora nigricans"
"Dactylopus_dactylopus","Animalia","Chordata","Actinopterygii","Perciformes","Callionymidae","Dactylopus","Dactylopus dactylopus"
"Daector_reticulata","Animalia","Chordata","Actinopterygii","Batrachoidiformes","Batrachoididae","Daector","Daector reticulata"
