acc_sci_name;kingdom;phylum;class;order;family;genus;species;rls;iucn;included
Lactophrys_bicaudalis;Animalia;Chordata;Actinopterygii;Tetraodontiformes;Ostraciidae;Lactophrys;Lactophrys bicaudalis;1;0;1
Lactophrys_triqueter;Animalia;Chordata;Actinopterygii;Tetraodontiformes;Ostraciidae;Lactophrys;Lactophrys triqueter;1;0;1
Lactoria_cornuta;Animalia;Chordata;Actinopterygii;Tetraodontiformes;Ostraciidae;Lactoria;Lactoria cornuta;0;0;0
Lactoria_diaphana;Animalia;Chordata;Actinopterygii;Tetraodontiformes;Ostraciidae;Lactoria;Lactoria diaphana;1;0;1
Lactoria_fornasini;Animalia;Chordata;Actinopterygii;Tetraodontiformes;Ostraciidae;Lactoria;Lactoria fornasini;1;0;1
Lagocephalus_sceleratus;Animalia;Chordata;Actinopterygii;Tetraodontiformes;Tetraodontidae;Lagocephalus;Lagocephalus sceleratus;0;0;0
Larabicus_quadrilineatus;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Larabicus;Larabicus quadrilineatus;1;0;1
Latimeria_menadoensis;Animalia;Chordata;Coelacanthi;Coelacanthiformes;Latimeriidae;Latimeria;Latimeria menadoensis;0;1;0
Latridopsis_ciliaris;Animalia;Chordata;Actinopterygii;Perciformes;Latridae;Latridopsis;Latridopsis ciliaris;1;0;1
Latridopsis_forsteri;Animalia;Chordata;Actinopterygii;Perciformes;Latridae;Latridopsis;Latridopsis forsteri;1;0;1
Latropiscis_purpurissatus;Animalia;Chordata;Actinopterygii;Aulopiformes;Aulopidae;Latropiscis;Latropiscis purpurissatus;1;0;1
Leiocottus_hirundo;Animalia;Chordata;Actinopterygii;Scorpaeniformes;Cottidae;Leiocottus;Leiocottus hirundo;1;0;1
Lepidonectes_clarkhubbsi;Animalia;Chordata;Actinopterygii;Perciformes;Tripterygiidae;Lepidonectes;Lepidonectes clarkhubbsi;1;0;1
Lepidonectes_corallicola;Animalia;Chordata;Actinopterygii;Perciformes;Tripterygiidae;Lepidonectes;Lepidonectes corallicola;1;1;1
Lepidozygus_tapeinosoma;Animalia;Chordata;Actinopterygii;Perciformes;Pomacentridae;Lepidozygus;Lepidozygus tapeinosoma;1;0;1
Leptatherina_presbyteroides;Animalia;Chordata;Actinopterygii;Atheriniformes;Atherinidae;Leptatherina;Leptatherina presbyteroides;1;0;1
Leptocottus_armatus;Animalia;Chordata;Actinopterygii;Scorpaeniformes;Cottidae;Leptocottus;Leptocottus armatus;1;0;1
Leptojulis_cyanopleura;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Leptojulis;Leptojulis cyanopleura;1;0;1
Leptoscarus_vaigiensis;Animalia;Chordata;Actinopterygii;Perciformes;Scaridae;Leptoscarus;Leptoscarus vaigiensis;1;0;1
Lesueurigobius_friesii;Animalia;Chordata;Actinopterygii;Perciformes;Gobiidae;Lesueurigobius;Lesueurigobius friesii;1;0;1
Lethrinus_amboinensis;Animalia;Chordata;Actinopterygii;Perciformes;Lethrinidae;Lethrinus;Lethrinus amboinensis;1;0;1
Lethrinus_atkinsoni;Animalia;Chordata;Actinopterygii;Perciformes;Lethrinidae;Lethrinus;Lethrinus atkinsoni;1;0;1
Lethrinus_borbonicus;Animalia;Chordata;Actinopterygii;Perciformes;Lethrinidae;Lethrinus;Lethrinus borbonicus;1;0;1
Lethrinus_enigmaticus;Animalia;Chordata;Actinopterygii;Perciformes;Lethrinidae;Lethrinus;Lethrinus enigmaticus;0;0;0
Lethrinus_erythracanthus;Animalia;Chordata;Actinopterygii;Perciformes;Lethrinidae;Lethrinus;Lethrinus erythracanthus;1;0;1
Lethrinus_erythropterus;Animalia;Chordata;Actinopterygii;Perciformes;Lethrinidae;Lethrinus;Lethrinus erythropterus;1;0;1
Lethrinus_genivittatus;Animalia;Chordata;Actinopterygii;Perciformes;Lethrinidae;Lethrinus;Lethrinus genivittatus;1;0;1
Lethrinus_harak;Animalia;Chordata;Actinopterygii;Perciformes;Lethrinidae;Lethrinus;Lethrinus harak;1;0;1
Lethrinus_laticaudis;Animalia;Chordata;Actinopterygii;Perciformes;Lethrinidae;Lethrinus;Lethrinus laticaudis;1;0;1
Lethrinus_lentjan;Animalia;Chordata;Actinopterygii;Perciformes;Lethrinidae;Lethrinus;Lethrinus lentjan;1;0;1
Lethrinus_mahsena;Animalia;Chordata;Actinopterygii;Perciformes;Lethrinidae;Lethrinus;Lethrinus mahsena;0;0;0
Lethrinus_microdon;Animalia;Chordata;Actinopterygii;Perciformes;Lethrinidae;Lethrinus;Lethrinus microdon;1;0;1
Lethrinus_miniatus;Animalia;Chordata;Actinopterygii;Perciformes;Lethrinidae;Lethrinus;Lethrinus miniatus;1;0;1
Lethrinus_nebulosus;Animalia;Chordata;Actinopterygii;Perciformes;Lethrinidae;Lethrinus;Lethrinus nebulosus;1;0;1
Lethrinus_obsoletus;Animalia;Chordata;Actinopterygii;Perciformes;Lethrinidae;Lethrinus;Lethrinus obsoletus;1;0;1
Lethrinus_olivaceus;Animalia;Chordata;Actinopterygii;Perciformes;Lethrinidae;Lethrinus;Lethrinus olivaceus;1;0;1
Lethrinus_ornatus;Animalia;Chordata;Actinopterygii;Perciformes;Lethrinidae;Lethrinus;Lethrinus ornatus;1;0;1
Lethrinus_rubrioperculatus;Animalia;Chordata;Actinopterygii;Perciformes;Lethrinidae;Lethrinus;Lethrinus rubrioperculatus;1;0;1
Lethrinus_semicinctus;Animalia;Chordata;Actinopterygii;Perciformes;Lethrinidae;Lethrinus;Lethrinus semicinctus;0;0;0
Lethrinus_variegatus;Animalia;Chordata;Actinopterygii;Perciformes;Lethrinidae;Lethrinus;Lethrinus variegatus;1;0;1
Lethrinus_xanthochilus;Animalia;Chordata;Actinopterygii;Perciformes;Lethrinidae;Lethrinus;Lethrinus xanthochilus;1;0;1
Leucoraja_melitensis;Animalia;Chordata;Elasmobranchii;Rajiformes;Rajidae;Leucoraja;Leucoraja melitensis;0;1;0
Leviprora_inops;Animalia;Chordata;Actinopterygii;Scorpaeniformes;Platycephalidae;Leviprora;Leviprora inops;1;0;1
Limnichthys_fasciatus;Animalia;Chordata;Actinopterygii;Perciformes;Creediidae;Limnichthys;Limnichthys fasciatus;1;0;1
Liparis_montagui;Animalia;Chordata;Actinopterygii;Scorpaeniformes;Liparidae;Liparis;Liparis montagui;1;0;1
Lipophrys_pholis;Animalia;Chordata;Actinopterygii;Perciformes;Blenniidae;Lipophrys;Lipophrys pholis;1;0;1
Lithognathus_lithognathus;Animalia;Chordata;Actinopterygii;Perciformes;Sparidae;Lithognathus;Lithognathus lithognathus;1;1;1
Lithognathus_mormyrus;Animalia;Chordata;Actinopterygii;Perciformes;Sparidae;Lithognathus;Lithognathus mormyrus;1;0;1
Lotella_rhacina;Animalia;Chordata;Actinopterygii;Gadiformes;Moridae;Lotella;Lotella rhacina;1;0;1
Lotilia_graciliosa;Animalia;Chordata;Actinopterygii;Perciformes;Gobiidae;Lotilia;Lotilia graciliosa;1;0;1
Lucayablennius_zingaro;Animalia;Chordata;Actinopterygii;Perciformes;Chaenopsidae;Lucayablennius;Lucayablennius zingaro;1;0;1
Lutjanus_adetii;Animalia;Chordata;Actinopterygii;Perciformes;Lutjanidae;Lutjanus;Lutjanus adetii;0;0;0
Lutjanus_alexandrei;Animalia;Chordata;Actinopterygii;Perciformes;Lutjanidae;Lutjanus;Lutjanus alexandrei;1;0;1
Lutjanus_analis;Animalia;Chordata;Actinopterygii;Perciformes;Lutjanidae;Lutjanus;Lutjanus analis;1;0;1
Lutjanus_apodus;Animalia;Chordata;Actinopterygii;Perciformes;Lutjanidae;Lutjanus;Lutjanus apodus;1;0;1
Lutjanus_aratus;Animalia;Chordata;Actinopterygii;Perciformes;Lutjanidae;Lutjanus;Lutjanus aratus;1;0;1
Lutjanus_argentimaculatus;Animalia;Chordata;Actinopterygii;Perciformes;Lutjanidae;Lutjanus;Lutjanus argentimaculatus;1;0;1
Lutjanus_argentiventris;Animalia;Chordata;Actinopterygii;Perciformes;Lutjanidae;Lutjanus;Lutjanus argentiventris;1;0;1
Lutjanus_bengalensis;Animalia;Chordata;Actinopterygii;Perciformes;Lutjanidae;Lutjanus;Lutjanus bengalensis;0;0;0
Lutjanus_biguttatus;Animalia;Chordata;Actinopterygii;Perciformes;Lutjanidae;Lutjanus;Lutjanus biguttatus;1;0;1
Lutjanus_bohar;Animalia;Chordata;Actinopterygii;Perciformes;Lutjanidae;Lutjanus;Lutjanus bohar;1;0;1
Lutjanus_boutton;Animalia;Chordata;Actinopterygii;Perciformes;Lutjanidae;Lutjanus;Lutjanus boutton;1;0;1
Lutjanus_campechanus;Animalia;Chordata;Actinopterygii;Perciformes;Lutjanidae;Lutjanus;Lutjanus campechanus;0;1;1
Lutjanus_carponotatus;Animalia;Chordata;Actinopterygii;Perciformes;Lutjanidae;Lutjanus;Lutjanus carponotatus;1;0;1
Lutjanus_colorado;Animalia;Chordata;Actinopterygii;Perciformes;Lutjanidae;Lutjanus;Lutjanus colorado;0;0;0
Lutjanus_cyanopterus;Animalia;Chordata;Actinopterygii;Perciformes;Lutjanidae;Lutjanus;Lutjanus cyanopterus;0;1;1
Lutjanus_decussatus;Animalia;Chordata;Actinopterygii;Perciformes;Lutjanidae;Lutjanus;Lutjanus decussatus;1;0;1
Lutjanus_ehrenbergii;Animalia;Chordata;Actinopterygii;Perciformes;Lutjanidae;Lutjanus;Lutjanus ehrenbergii;1;0;1
Lutjanus_erythropterus;Animalia;Chordata;Actinopterygii;Perciformes;Lutjanidae;Lutjanus;Lutjanus erythropterus;1;0;1
Lutjanus_fulviflamma;Animalia;Chordata;Actinopterygii;Perciformes;Lutjanidae;Lutjanus;Lutjanus fulviflamma;1;0;1
Lutjanus_fulvus;Animalia;Chordata;Actinopterygii;Perciformes;Lutjanidae;Lutjanus;Lutjanus fulvus;1;0;1
Lutjanus_gibbus;Animalia;Chordata;Actinopterygii;Perciformes;Lutjanidae;Lutjanus;Lutjanus gibbus;1;0;1
Lutjanus_griseus;Animalia;Chordata;Actinopterygii;Perciformes;Lutjanidae;Lutjanus;Lutjanus griseus;1;0;1
Lutjanus_guttatus;Animalia;Chordata;Actinopterygii;Perciformes;Lutjanidae;Lutjanus;Lutjanus guttatus;1;0;1
Lutjanus_inermis;Animalia;Chordata;Actinopterygii;Perciformes;Lutjanidae;Lutjanus;Lutjanus inermis;1;0;1
Lutjanus_jocu;Animalia;Chordata;Actinopterygii;Perciformes;Lutjanidae;Lutjanus;Lutjanus jocu;1;0;1
Lutjanus_johnii;Animalia;Chordata;Actinopterygii;Perciformes;Lutjanidae;Lutjanus;Lutjanus johnii;1;0;1
Lutjanus_jordani;Animalia;Chordata;Actinopterygii;Perciformes;Lutjanidae;Lutjanus;Lutjanus jordani;1;0;1
Lutjanus_kasmira;Animalia;Chordata;Actinopterygii;Perciformes;Lutjanidae;Lutjanus;Lutjanus kasmira;1;0;1
Lutjanus_lemniscatus;Animalia;Chordata;Actinopterygii;Perciformes;Lutjanidae;Lutjanus;Lutjanus lemniscatus;1;0;1
Lutjanus_lunulatus;Animalia;Chordata;Actinopterygii;Perciformes;Lutjanidae;Lutjanus;Lutjanus lunulatus;0;0;0
Lutjanus_lutjanus;Animalia;Chordata;Actinopterygii;Perciformes;Lutjanidae;Lutjanus;Lutjanus lutjanus;1;0;1
Lutjanus_mahogoni;Animalia;Chordata;Actinopterygii;Perciformes;Lutjanidae;Lutjanus;Lutjanus mahogoni;1;0;1
Lutjanus_maxweberi;Animalia;Chordata;Actinopterygii;Perciformes;Lutjanidae;Lutjanus;Lutjanus maxweberi;0;0;0
Lutjanus_monostigma;Animalia;Chordata;Actinopterygii;Perciformes;Lutjanidae;Lutjanus;Lutjanus monostigma;1;0;1
Lutjanus_notatus;Animalia;Chordata;Actinopterygii;Perciformes;Lutjanidae;Lutjanus;Lutjanus notatus;0;0;0
Lutjanus_novemfasciatus;Animalia;Chordata;Actinopterygii;Perciformes;Lutjanidae;Lutjanus;Lutjanus novemfasciatus;1;0;1
Lutjanus_quinquelineatus;Animalia;Chordata;Actinopterygii;Perciformes;Lutjanidae;Lutjanus;Lutjanus quinquelineatus;1;0;1
Lutjanus_rivulatus;Animalia;Chordata;Actinopterygii;Perciformes;Lutjanidae;Lutjanus;Lutjanus rivulatus;1;0;1
Lutjanus_rufolineatus;Animalia;Chordata;Actinopterygii;Perciformes;Lutjanidae;Lutjanus;Lutjanus rufolineatus;1;0;1
Lutjanus_russellii;Animalia;Chordata;Actinopterygii;Perciformes;Lutjanidae;Lutjanus;Lutjanus russellii;1;0;1
Lutjanus_sebae;Animalia;Chordata;Actinopterygii;Perciformes;Lutjanidae;Lutjanus;Lutjanus sebae;1;0;1
Lutjanus_semicinctus;Animalia;Chordata;Actinopterygii;Perciformes;Lutjanidae;Lutjanus;Lutjanus semicinctus;1;0;1
Lutjanus_stellatus;Animalia;Chordata;Actinopterygii;Perciformes;Lutjanidae;Lutjanus;Lutjanus stellatus;0;0;0
Lutjanus_synagris;Animalia;Chordata;Actinopterygii;Perciformes;Lutjanidae;Lutjanus;Lutjanus synagris;1;0;1
Lutjanus_viridis;Animalia;Chordata;Actinopterygii;Perciformes;Lutjanidae;Lutjanus;Lutjanus viridis;1;0;1
Lutjanus_vitta;Animalia;Chordata;Actinopterygii;Perciformes;Lutjanidae;Lutjanus;Lutjanus vitta;1;0;1
Luzonichthys_waitei;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Luzonichthys;Luzonichthys waitei;1;0;1
Luzonichthys_whitleyi;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Luzonichthys;Luzonichthys whitleyi;1;0;1
Lythrypnus_dalli;Animalia;Chordata;Actinopterygii;Perciformes;Gobiidae;Lythrypnus;Lythrypnus dalli;1;0;1
Lythrypnus_gilberti;Animalia;Chordata;Actinopterygii;Perciformes;Gobiidae;Lythrypnus;Lythrypnus gilberti;1;1;1
Lythrypnus_insularis;Animalia;Chordata;Actinopterygii;Perciformes;Gobiidae;Lythrypnus;Lythrypnus insularis;0;1;1
Macolor_macularis;Animalia;Chordata;Actinopterygii;Perciformes;Lutjanidae;Macolor;Macolor macularis;1;0;1
Macolor_niger;Animalia;Chordata;Actinopterygii;Perciformes;Lutjanidae;Macolor;Macolor niger;1;0;1
Macrodontogobius_wilburi;Animalia;Chordata;Actinopterygii;Perciformes;Gobiidae;Macrodontogobius;Macrodontogobius wilburi;1;0;1
Macropharyngodon_bipartitus;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Macropharyngodon;Macropharyngodon bipartitus;1;0;1
Macropharyngodon_choati;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Macropharyngodon;Macropharyngodon choati;1;0;1
Macropharyngodon_geoffroy;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Macropharyngodon;Macropharyngodon geoffroy;1;0;1
Macropharyngodon_kuiteri;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Macropharyngodon;Macropharyngodon kuiteri;1;0;1
Macropharyngodon_meleagris;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Macropharyngodon;Macropharyngodon meleagris;1;0;1
Macropharyngodon_negrosensis;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Macropharyngodon;Macropharyngodon negrosensis;1;0;1
Macropharyngodon_ornatus;Animalia;Chordata;Actinopterygii;Perciformes;Labridae;Macropharyngodon;Macropharyngodon ornatus;1;0;1
Mahidolia_mystacina;Animalia;Chordata;Actinopterygii;Perciformes;Gobiidae;Mahidolia;Mahidolia mystacina;0;0;0
Malacanthus_brevirostris;Animalia;Chordata;Actinopterygii;Perciformes;Malacanthidae;Malacanthus;Malacanthus brevirostris;1;0;1
Malacanthus_latovittatus;Animalia;Chordata;Actinopterygii;Perciformes;Malacanthidae;Malacanthus;Malacanthus latovittatus;1;0;1
Malacanthus_plumieri;Animalia;Chordata;Actinopterygii;Perciformes;Malacanthidae;Malacanthus;Malacanthus plumieri;1;0;1
Malacoctenus_boehlkei;Animalia;Chordata;Actinopterygii;Perciformes;Labrisomidae;Malacoctenus;Malacoctenus boehlkei;1;0;1
Malacoctenus_ebisui;Animalia;Chordata;Actinopterygii;Perciformes;Labrisomidae;Malacoctenus;Malacoctenus ebisui;1;0;1
Malacoctenus_hubbsi;Animalia;Chordata;Actinopterygii;Perciformes;Labrisomidae;Malacoctenus;Malacoctenus hubbsi;1;0;1
Malacoctenus_macropus;Animalia;Chordata;Actinopterygii;Perciformes;Labrisomidae;Malacoctenus;Malacoctenus macropus;1;0;1
Malacoctenus_margaritae;Animalia;Chordata;Actinopterygii;Perciformes;Labrisomidae;Malacoctenus;Malacoctenus margaritae;1;0;1
Malacoctenus_tetranemus;Animalia;Chordata;Actinopterygii;Perciformes;Labrisomidae;Malacoctenus;Malacoctenus tetranemus;1;0;1
Malacoctenus_triangulatus;Animalia;Chordata;Actinopterygii;Perciformes;Labrisomidae;Malacoctenus;Malacoctenus triangulatus;1;0;1
Malacoctenus_zonifer;Animalia;Chordata;Actinopterygii;Perciformes;Labrisomidae;Malacoctenus;Malacoctenus zonifer;1;0;1
Malacoctenus_zonogaster;Animalia;Chordata;Actinopterygii;Perciformes;Labrisomidae;Malacoctenus;Malacoctenus zonogaster;0;1;1
Manonichthys_splendens;Animalia;Chordata;Actinopterygii;Perciformes;Pseudochromidae;Manonichthys;Manonichthys splendens;1;0;1
Maxillicosta_scabriceps;Animalia;Chordata;Actinopterygii;Scorpaeniformes;Neosebastidae;Maxillicosta;Maxillicosta scabriceps;1;0;1
Mccoskerichthys_sandae;Animalia;Chordata;Actinopterygii;Perciformes;Chaenopsidae;Mccoskerichthys;Mccoskerichthys sandae;1;0;1
Mecaenichthys_immaculatus;Animalia;Chordata;Actinopterygii;Perciformes;Pomacentridae;Mecaenichthys;Mecaenichthys immaculatus;1;0;1
Medialuna_californiensis;Animalia;Chordata;Actinopterygii;Perciformes;Kyphosidae;Medialuna;Medialuna californiensis;1;0;1
Megalaspis_cordyla;Animalia;Chordata;Actinopterygii;Perciformes;Carangidae;Megalaspis;Megalaspis cordyla;0;0;0
Megalops_atlanticus;Animalia;Chordata;Actinopterygii;Elopiformes;Megalopidae;Megalops;Megalops atlanticus;1;1;1
Meiacanthus_atrodorsalis;Animalia;Chordata;Actinopterygii;Perciformes;Blenniidae;Meiacanthus;Meiacanthus atrodorsalis;1;0;1
Meiacanthus_bundoon;Animalia;Chordata;Actinopterygii;Perciformes;Blenniidae;Meiacanthus;Meiacanthus bundoon;1;0;1
Meiacanthus_crinitus;Animalia;Chordata;Actinopterygii;Perciformes;Blenniidae;Meiacanthus;Meiacanthus crinitus;1;0;1
Meiacanthus_ditrema;Animalia;Chordata;Actinopterygii;Perciformes;Blenniidae;Meiacanthus;Meiacanthus ditrema;1;0;1
Meiacanthus_grammistes;Animalia;Chordata;Actinopterygii;Perciformes;Blenniidae;Meiacanthus;Meiacanthus grammistes;1;0;1
Meiacanthus_kamoharai;Animalia;Chordata;Actinopterygii;Perciformes;Blenniidae;Meiacanthus;Meiacanthus kamoharai;1;0;1
Meiacanthus_lineatus;Animalia;Chordata;Actinopterygii;Perciformes;Blenniidae;Meiacanthus;Meiacanthus lineatus;1;0;1
Meiacanthus_luteus;Animalia;Chordata;Actinopterygii;Perciformes;Blenniidae;Meiacanthus;Meiacanthus luteus;1;0;1
Meiacanthus_mossambicus;Animalia;Chordata;Actinopterygii;Perciformes;Blenniidae;Meiacanthus;Meiacanthus mossambicus;1;0;1
Meiacanthus_naevius;Animalia;Chordata;Actinopterygii;Perciformes;Blenniidae;Meiacanthus;Meiacanthus naevius;0;1;1
Meiacanthus_nigrolineatus;Animalia;Chordata;Actinopterygii;Perciformes;Blenniidae;Meiacanthus;Meiacanthus nigrolineatus;1;0;1
Meiacanthus_oualanensis;Animalia;Chordata;Actinopterygii;Perciformes;Blenniidae;Meiacanthus;Meiacanthus oualanensis;1;0;1
Meiacanthus_phaeus;Animalia;Chordata;Actinopterygii;Perciformes;Blenniidae;Meiacanthus;Meiacanthus phaeus;1;0;1
Meiacanthus_smithi;Animalia;Chordata;Actinopterygii;Perciformes;Blenniidae;Meiacanthus;Meiacanthus smithi;1;0;1
Meiacanthus_tongaensis;Animalia;Chordata;Actinopterygii;Perciformes;Blenniidae;Meiacanthus;Meiacanthus tongaensis;1;0;1
Melanogrammus_aeglefinus;Animalia;Chordata;Actinopterygii;Gadiformes;Gadidae;Melanogrammus;Melanogrammus aeglefinus;0;1;1
Melichthys_indicus;Animalia;Chordata;Actinopterygii;Tetraodontiformes;Balistidae;Melichthys;Melichthys indicus;1;0;1
Melichthys_niger;Animalia;Chordata;Actinopterygii;Tetraodontiformes;Balistidae;Melichthys;Melichthys niger;1;0;1
Melichthys_vidua;Animalia;Chordata;Actinopterygii;Tetraodontiformes;Balistidae;Melichthys;Melichthys vidua;1;0;1
Mendosoma_lineatum;Animalia;Chordata;Actinopterygii;Perciformes;Latridae;Mendosoma;Mendosoma lineatum;1;0;1
Meuschenia_australis;Animalia;Chordata;Actinopterygii;Tetraodontiformes;Monacanthidae;Meuschenia;Meuschenia australis;1;0;1
Meuschenia_flavolineata;Animalia;Chordata;Actinopterygii;Tetraodontiformes;Monacanthidae;Meuschenia;Meuschenia flavolineata;1;0;1
Meuschenia_freycineti;Animalia;Chordata;Actinopterygii;Tetraodontiformes;Monacanthidae;Meuschenia;Meuschenia freycineti;1;0;1
Meuschenia_galii;Animalia;Chordata;Actinopterygii;Tetraodontiformes;Monacanthidae;Meuschenia;Meuschenia galii;1;0;1
Meuschenia_hippocrepis;Animalia;Chordata;Actinopterygii;Tetraodontiformes;Monacanthidae;Meuschenia;Meuschenia hippocrepis;1;0;1
Meuschenia_scaber;Animalia;Chordata;Actinopterygii;Tetraodontiformes;Monacanthidae;Meuschenia;Meuschenia scaber;1;0;1
Meuschenia_trachylepis;Animalia;Chordata;Actinopterygii;Tetraodontiformes;Monacanthidae;Meuschenia;Meuschenia trachylepis;1;0;1
Meuschenia_venusta;Animalia;Chordata;Actinopterygii;Tetraodontiformes;Monacanthidae;Meuschenia;Meuschenia venusta;1;0;1
Microcanthus_strigatus;Animalia;Chordata;Actinopterygii;Perciformes;Kyphosidae;Microcanthus;Microcanthus strigatus;1;0;1
Microgobius_microlepis;Animalia;Chordata;Actinopterygii;Perciformes;Gobiidae;Microgobius;Microgobius microlepis;1;0;1
Microlepidotus_brevipinnis;Animalia;Chordata;Actinopterygii;Perciformes;Haemulidae;Microlepidotus;Microlepidotus brevipinnis;1;0;1
Microspathodon_bairdii;Animalia;Chordata;Actinopterygii;Perciformes;Pomacentridae;Microspathodon;Microspathodon bairdii;1;0;1
Microspathodon_chrysurus;Animalia;Chordata;Actinopterygii;Perciformes;Pomacentridae;Microspathodon;Microspathodon chrysurus;1;0;1
Microspathodon_dorsalis;Animalia;Chordata;Actinopterygii;Perciformes;Pomacentridae;Microspathodon;Microspathodon dorsalis;1;0;1
Mimoblennius_lineathorax;Animalia;Chordata;Actinopterygii;Perciformes;Blenniidae;Mimoblennius;Mimoblennius lineathorax;0;1;1
Mobula_alfredi;Animalia;Chordata;Elasmobranchii;Myliobatiformes;Myliobatidae;Mobula;Mobula alfredi;0;1;0
Mobula_birostris;Animalia;Chordata;Elasmobranchii;Myliobatiformes;Myliobatidae;Mobula;Mobula birostris;1;1;0
Mobula_tarapacana;Animalia;Chordata;Elasmobranchii;Myliobatiformes;Myliobatidae;Mobula;Mobula tarapacana;0;1;0
Mobula_thurstoni;Animalia;Chordata;Elasmobranchii;Myliobatiformes;Myliobatidae;Mobula;Mobula thurstoni;1;0;0
Mola_mola;Animalia;Chordata;Actinopterygii;Tetraodontiformes;Molidae;Mola;Mola mola;1;1;1
Molva_molva;Animalia;Chordata;Actinopterygii;Gadiformes;Lotidae;Molva;Molva molva;1;0;1
Monacanthus_chinensis;Animalia;Chordata;Actinopterygii;Tetraodontiformes;Monacanthidae;Monacanthus;Monacanthus chinensis;1;0;1
Monacanthus_tuckeri;Animalia;Chordata;Actinopterygii;Tetraodontiformes;Monacanthidae;Monacanthus;Monacanthus tuckeri;1;0;1
Monodactylus_argenteus;Animalia;Chordata;Actinopterygii;Perciformes;Monodactylidae;Monodactylus;Monodactylus argenteus;1;0;1
Monotaxis_grandoculis;Animalia;Chordata;Actinopterygii;Perciformes;Lethrinidae;Monotaxis;Monotaxis grandoculis;1;0;1
Monotaxis_heterodon;Animalia;Chordata;Actinopterygii;Perciformes;Lethrinidae;Monotaxis;Monotaxis heterodon;1;0;1
Moolgarda_seheli;Animalia;Chordata;Actinopterygii;Mugiliformes;Mugilidae;Moolgarda;Moolgarda seheli;0;0;0
Mugil_cephalus;Animalia;Chordata;Actinopterygii;Mugiliformes;Mugilidae;Mugil;Mugil cephalus;1;0;1
Mugil_curema;Animalia;Chordata;Actinopterygii;Mugiliformes;Mugilidae;Mugil;Mugil curema;1;0;1
Mugil_galapagensis;Animalia;Chordata;Actinopterygii;Mugiliformes;Mugilidae;Mugil;Mugil galapagensis;1;0;1
Mulloidichthys_dentatus;Animalia;Chordata;Actinopterygii;Perciformes;Mullidae;Mulloidichthys;Mulloidichthys dentatus;1;0;1
Mulloidichthys_flavolineatus;Animalia;Chordata;Actinopterygii;Perciformes;Mullidae;Mulloidichthys;Mulloidichthys flavolineatus;1;0;1
Mulloidichthys_martinicus;Animalia;Chordata;Actinopterygii;Perciformes;Mullidae;Mulloidichthys;Mulloidichthys martinicus;1;0;1
Mulloidichthys_mimicus;Animalia;Chordata;Actinopterygii;Perciformes;Mullidae;Mulloidichthys;Mulloidichthys mimicus;1;0;1
Mulloidichthys_pfluegeri;Animalia;Chordata;Actinopterygii;Perciformes;Mullidae;Mulloidichthys;Mulloidichthys pfluegeri;0;0;0
Mulloidichthys_vanicolensis;Animalia;Chordata;Actinopterygii;Perciformes;Mullidae;Mulloidichthys;Mulloidichthys vanicolensis;1;0;1
Mullus_argentinae;Animalia;Chordata;Actinopterygii;Perciformes;Mullidae;Mullus;Mullus argentinae;1;0;1
Mullus_surmuletus;Animalia;Chordata;Actinopterygii;Perciformes;Mullidae;Mullus;Mullus surmuletus;1;0;1
Muraena_argus;Animalia;Chordata;Actinopterygii;Anguilliformes;Muraenidae;Muraena;Muraena argus;1;0;1
Muraena_augusti;Animalia;Chordata;Actinopterygii;Anguilliformes;Muraenidae;Muraena;Muraena augusti;1;0;1
Muraena_clepsydra;Animalia;Chordata;Actinopterygii;Anguilliformes;Muraenidae;Muraena;Muraena clepsydra;1;0;1
Muraena_helena;Animalia;Chordata;Actinopterygii;Anguilliformes;Muraenidae;Muraena;Muraena helena;1;0;1
Muraena_lentiginosa;Animalia;Chordata;Actinopterygii;Anguilliformes;Muraenidae;Muraena;Muraena lentiginosa;1;0;1
Mustelus_mustelus;Animalia;Chordata;Elasmobranchii;Carcharhiniformes;Triakidae;Mustelus;Mustelus mustelus;0;1;0
Mustelus_whitneyi;Animalia;Chordata;Elasmobranchii;Carcharhiniformes;Triakidae;Mustelus;Mustelus whitneyi;0;1;0
Mycteroperca_acutirostris;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Mycteroperca;Mycteroperca acutirostris;0;0;0
Mycteroperca_bonaci;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Mycteroperca;Mycteroperca bonaci;1;0;1
Mycteroperca_fusca;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Mycteroperca;Mycteroperca fusca;1;1;1
Mycteroperca_interstitialis;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Mycteroperca;Mycteroperca interstitialis;1;1;1
Mycteroperca_jordani;Animalia;Chordata;Actinopterygii;Perciformes;Serranidae;Mycteroperca;Mycteroperca jordani;0;1;1
